Index,Text
14939,"Even so, the Divines usually take the reader's sight as a price."
14941,Ra'jirr was always dragging her into things.
14944,"A Jarl has many duties. Attending parties isn't the most important one, but neither is it unpleasant."
14945,J'zargo continues to struggle with wards. You have time to practice?
14947,Take my advice. Never gamble. Damn Irnskar has me in debt up to the eyes.
14955,Let's not talk about this over dinner.
14957,"Well, if it works in the one case, why not the other? Don't you want to at least give it a try?"
14959,"The Jarl has put out a bounty on some bandits. Here, take a look at this decree for details."
14960,I dream about those days still. Except I'm not me. I can see myself there and I try to stop what I know is going to happen but...
14963,"Of course there is Farengar. He might be the Jarl's wizard, but at least he's a Nord."
14965,"Thank you. Please, take this for your efforts."
14968,"Now that it's upon us, I'm rather looking forward to the challenge. I'll be famouser than Olaf One-Eye!"
14969,"I may have lost a drop or two of blood. Truth is, I'm not going anywhere like this. Hurts to breathe."
14972,"""Sir""? How quaint."
14973,The Guild was thrown into disarray. Several stepped up and tried to claim Gallus's former position as Guild Master.
14974,Are you a stranger?
14975,Do yourself a favor and don't have children. They're good for nothing at all.
14976,I cannot protect you if you murder us. This is the only warning you will receive.
14978,"Have faith, mortal. I will be watching over you."
14979,The poor child is probably beggin' for us to string up her murderin' father.
14981,Then you leave me no choice!
14983,"Well, it's a... minor stain on the College's reputation. One of many, unfortunately."
14989,"The city hasn't changed that much, dear. Same old dwarven stones gathering the same old moss."
14990,"And I'm a porter with no shipments coming in. You're not getting any coin from me, Degaine."
14992,"Those Thalmor are elves, too. I bet they're working together."
14999,Careful. Riften's not the safest place for a nighttime stroll.
15002,Um...this place looks dangerous.
15012,"You see, right here. Sky Haven Temple, constructed around one of the main Akaviri military camps in the Reach, during their conquest of Skyrim."
15013,We did! Keep your eyes peeled. I don't think we're alone. You check the entrance. I'm going to look over here.
15016,"I shouldn't have taken them, I know! It was stupid. I was stupid. It won't happen again."
15018,I cannot be beaten!
15021,You mean Hildolf the Skull-Splitter? Remember when we rounded up the townspeople and dragged him out of that cave?
15025,Scholars from around the world will come here one day.
15028,And guess who gets to run the Black-Briar Meadery in Whiterun? You're looking at him.
15034,Perfect. This is just what I needed. Here's some gold for your time.
15036,"Well... yes. I mean, all of the gold didn't come from me. I have a silent partner that helped with the finances."
15037,"You're sure? When you see Giruad, ask for a tip. I'm sure he'll be in a good mood after reading this."
15039,Come. Face your end.
15042,"Alduin's Wall was where the ancient Blades recorded all they knew of Alduin and his return. Part history, part prophecy."
15047,"You'd just spend your time here, bossing me around and yelling for more drinks. You're practically retired already..."
15053,Hurry up and tell Lucan you have the claw. He'll be so excited!
15054,Then that is my task.
15055,"You should take more care, leaving things lying about. Here."
15056,"Painting won't put food on the table, but our crops will. Be patient Aduri... it will happen someday, I promise."
15057,That put a spring in my step.
15061,Please! You mustn't think I had anything to do with that! I wanted the Emperor dead! The true Emperor! I still do! It was Maro! He...
15064,"It's about time they turned their gaze from the heavens, back to our bleeding homeland. What do they want?"
15070,Look. Perhaps we could come to some kind of agreement?
15072,That's when the fun starts. You'll have to slip away from the party without raising the alarm.
15078,"If there was someone else Ulfric could trust with all this planning nonsense, I'd be out there breaking heads with the rest of you."
15080,The impertinence! You never would have talked to me like that when I was Jarl.
15083,We can talk about that once this dragon is dealt with.
15085,You damn well better.
15090,Seems like most of these are nine parts fiction.
15092,I want to see you when you're done working.
15093,"Masterful. That's a work of art, right there."
15094,"Got a witchhunter in town, from the Priesthood of Stendarr. Keeps asking questions about that old abandoned house."
15095,"The rumors were true! You carry the one weapon Eldergleam fears - Nettlebane. I beg of you, don't harm the tree! Nothing good can come of it."
15096,"I wonder if we should finally leave Markarth. These dragon attacks, I think Skyrim is cursed."
15102,Am I sensing that you may be interested in gathering these rare ingredients for me?
15103,"The Miasma? But, brother..."
15107,Can't a woman get a moment to herself? Leave me!
15112,And what about Jarl Erikur?
15113,There's two more of them ahead.
15114,A great many things obscured to you are quite clear to us. We have long believed you would prevail.
15115,"I can't believe this is happening, lass."
15118,Blessing of Arkay to you for your help.
15119,"This is the happiest day of my life. Where should we live? My home is your home now, of course."
15122,My cousin's stationed out at the watchtower. I hope he's all right.
15124,Is it safe now?
15126,"You know that I support the Empire, as we all do. However, I fear General Tullius is underestimating the Stormcloaks."
15128,Very well. Here. Take this back to Brynjolf and tell him he'll have no more trouble from me.
15129,"First, if we can assassinate their commander, we'll be able to strike them while they're busy tucking their tails between their legs."
15134,"Ah, now I understand. This is about that my father's hidden cache, isn't it? The dowry for my wedding."
15140,Now go. I have strings to pull that require my full attention. You may pursue your own course wherever it leads you.
15142,"So, Arniel. How's that little project of yours coming along? Any progress worth mentioning?"
15147,Goldenglow Estate is critically important to one of our largest clients.
15148,Sssh. It's all right. You don't need to say anymore. I had no idea you were so... nuanced.
15149,And me and Mila used to climb up on the roof of Dragonsreach and look for birds' eggs.
15151,Well look at us. Like two gray specks in the snow.
15154,I'm taking you out of the game for now. No jobs will be offered and you won't be able to fence your goods.
15158,The Elder Scrolls told of their return.
15164,Where did you learn of a Shout used to defeat Alduin?
